"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","multiple_lines","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_revenue","customer_status","churn_category","churn_reason"
"31674-UTT","Female",75,"No","Uttar Pradesh",15,7,"Deal 2","Yes","Fiber Optic","Yes","Yes","Yes","Yes","No","No","No","Yes","One Year","No","Bank Withdrawal","95.65","5471.75","6096.84","Stayed","Others","Others"
"81582-UTT","Female",34,"Yes","Uttar Pradesh",4,1,"None","No","DSL","Yes","No","No","No","No","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","59.10","369.25","417.06","Stayed","Others","Others"
"61027-DEL","Male",74,"No","Delhi",6,36,"None","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","No","Yes","One Year","No","Credit Card","110.90","7432.05","8085.45","Churned","Attitude","Attitude of service provider"
"74471-AND","Female",48,"No","Andhra Pradesh",12,31,"Deal 3","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card","20.05","520.10","846.60","Stayed","Others","Others"
"48080-MAH","Male",55,"Yes","Maharashtra",1,11,"Deal 2","No","Cable","Yes","Yes","No","Yes","No","No","No","Yes","Two Year","Yes","Bank Withdrawal","59.75","3450.15","6259.68","Stayed","Others","Others"
"87760-BIH","Female",48,"No","Bihar",11,33,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","20.05","1016.70","1084.38","Stayed","Others","Others"
"85022-MAD","Female",76,"Yes","Madhya Pradesh",6,21,"None","No","DSL","No","Yes","No","No","No","No","No","Yes","Two Year","Yes","Credit Card","29.35","381.20","342.22","Stayed","Others","Others"
"19440-BIH","Female",41,"Yes","Bihar",9,10,"None","No","Cable","No","No","No","No","No","No","No","No","One Year","Yes","Credit Card","44.10","2413.05","3876.75","Stayed","Others","Others"
"21572-ASS","Female",60,"No","Assam",3,10,"None","No","Fiber Optic","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","79.00","522.95","705.58","Churned","Attitude","Attitude of support person"
"41494-HAR","Female",19,"Yes","Haryana",3,12,"Deal 2","Yes","Cable","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card","79.75","4217.80","5734.12","Stayed","Others","Others"
"64053-JAM","Male",52,"No","Jammu & Kashmir",4,7,"Deal 1","Yes","Cable","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal","79.25","5731.85","7689.75","Stayed","Others","Others"
"64388-JHA","Male",36,"No","Jharkhand",13,24,"None","No","DSL","Yes","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card","48.80","1054.60","1161.50","Churned","Competitor","Competitor made better offer"
"64722-WES","Female",81,"Yes","West Bengal",8,2,"None","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","100.70","4541.20","6753.62","Churned","Dissatisfaction","Product dissatisfaction"
"66574-MAH","Female",29,"No","Maharashtra",4,22,"Deal 2","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","19.35","1263.85","3899.77","Stayed","Others","Others"
"59601-HAR","Male",60,"Yes","Haryana",7,6,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","19.85","198.50","353.60","Stayed","Others","Others"
"83549-GUJ","Female",47,"Yes","Gujarat",4,32,"None","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal","-3.00","1092.35","3356.57","Stayed","Others","Others"
"59408-AND","Male",27,"Yes","Andhra Pradesh",14,8,"Deal 4","No","None","No","No","No","No","No","No","No","No","One Year","No","Mailed Check","19.50","226.80","595.08","Stayed","Others","Others"
"33718-MAH","Male",32,"Yes","Maharashtra",1,3,"Deal 1","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Two Year","Yes","Credit Card","80.10","5585.40","6364.27","Stayed","Others","Others"
"27083-MAD","Male",65,"Yes","Madhya Pradesh",14,1,"None","No","Fiber Optic","Yes","No","Yes","Yes","No","No","No","Yes","One Year","Yes","Bank Withdrawal","84.25","3539.25","4192.85","Stayed","Others","Others"
"86777-HAR","Male",75,"No","Haryana",2,22,"Deal 3","No","Cable","No","Yes","Yes","Yes","Yes","No","No","Yes","One Year","Yes","Credit Card","70.15","2497.35","2715.85","Churned","Price","Lack of affordable download/upload speed"
"47441-TEL","Female",70,"Yes","Telangana",8,4,"None","No","Fiber Optic","No","No","Yes","No","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal","86.55","1857.25","2325.55","Stayed","Others","Others"
"33124-TAM","Female",53,"No","Tamil Nadu",15,26,"None","No","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","69.20","69.20","79.28","Churned","Dissatisfaction","Poor expertise of online support"
"85386-UTT","Female",45,"Yes","Uttar Pradesh",0,15,"Deal 4","No","Fiber Optic","No","No","No","Yes","No","Yes","Yes","Yes","One Year","Yes","Credit Card","87.70","1725.95","2545.04","Stayed","Others","Others"
"81255-AND","Female",32,"Yes","Andhra Pradesh",1,35,"Deal 2","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal","113.75","6561.25","7445.07","Stayed","Others","Others"
"15757-HAR","Female",41,"No","Haryana",6,23,"None","No","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card","44.15","44.15","52.92","Churned","Other","Don't know"
"51507-BIH","Female",34,"No","Bihar",0,25,"Deal 1","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","No","No","No","Two Year","Yes","Bank Withdrawal","103.95","7556.90","10814.34","Stayed","Others","Others"
"39182-TAM","Male",42,"No","Tamil Nadu",11,4,"None","Yes","Fiber Optic","No","Yes","Yes","Yes","No","Yes","Yes","No","One Year","No","Credit Card","100.55","2830.45","4378.13","Stayed","Others","Others"
"65804-BIH","Female",20,"No","Bihar",8,1,"None","No","Cable","Yes","No","Yes","Yes","No","No","No","Yes","Two Year","No","Credit Card","40.65","1547.35","1547.35","Stayed","Others","Others"
"91824-DEL","Female",22,"Yes","Delhi",7,1,"None","No","Fiber Optic","No","No","No","No","No","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","69.60","69.60","83.79","Churned","Competitor","Competitor made better offer"
"33958-BIH","Female",43,"Yes","Bihar",10,19,"None","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card","20.35","176.30","350.30","Stayed","Others","Others"
"36599-BIH","Female",40,"No","Bihar",0,29,"None","No","Fiber Optic","No","No","Yes","Yes","No","No","No","Yes","Two Year","Yes","Bank Withdrawal","80.45","3201.55","4155.10","Churned","Dissatisfaction","Lack of self-service on Website"
"13035-KAR","Female",80,"Yes","Karnataka",2,33,"None","Yes","Fiber Optic","No","No","No","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal","-4.00","1614.70","1679.81","Stayed","Others","Others"
"35911-MAD","Male",53,"No","Madhya Pradesh",9,34,"Deal 4","No","Cable","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Mailed Check","56.30","628.65","835.89","Stayed","Others","Others"
"53572-ASS","Female",57,"No","Assam",9,22,"Deal 2","Yes","DSL","Yes","No","No","Yes","No","No","No","No","One Year","Yes","Bank Withdrawal","61.05","3478.75","5007.63","Stayed","Others","Others"
"95872-TAM","Female",26,"Yes","Tamil Nadu",7,34,"None","No","Cable","Yes","No","No","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","55.70","3171.60","4019.37","Stayed","Others","Others"
"95759-ASS","Female",60,"No","Assam",11,27,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","20.15","1337.50","2128.93","Stayed","Others","Others"
"94418-TEL","Female",42,"Yes","Telangana",7,5,"None","Yes","DSL","Yes","No","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","78.55","1843.05","2947.66","Stayed","Others","Others"
"59590-JHA","Female",63,"Yes","Jharkhand",11,6,"Deal 3","No","Fiber Optic","No","Yes","No","Yes","No","No","No","Yes","One Year","Yes","Bank Withdrawal","79.95","2684.85","4080.42","Stayed","Others","Others"
"58784-ASS","Female",80,"Yes","Assam",2,29,"None","No","DSL","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal","45.00","127.10","227.52","Churned","Competitor","Competitor made better offer"
"61073-TAM","Female",25,"Yes","Tamil Nadu",5,12,"Deal 5","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card","19.90","153.95","541.07","Stayed","Others","Others"
"59266-MAH","Male",21,"No","Maharashtra",0,6,"None","No","Fiber Optic","No","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","89.85","3091.75","3701.06","Stayed","Others","Others"
"26038-UTT","Male",38,"Yes","Uttar Pradesh",14,14,"None","No","Cable","Yes","Yes","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","65.45","937.60","1576.00","Churned","Competitor","Competitor had better devices"
"91765-GUJ","Female",57,"Yes","Gujarat",3,27,"Deal 1","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","24.30","1643.25","3113.49","Stayed","Others","Others"
"85577-JAM","Male",24,"Yes","Jammu & Kashmir",10,5,"None","No","DSL","Yes","No","No","Yes","No","No","No","Yes","Two Year","No","Bank Withdrawal","54.50","3778.20","7208.92","Stayed","Others","Others"
"31742-BIH","Male",25,"No","Bihar",4,14,"Deal 2","No","DSL","Yes","No","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card","73.05","4688.65","6393.61","Stayed","Others","Others"
"16839-WES","Female",36,"Yes","West Bengal",13,8,"Deal 2","No","DSL","No","Yes","No","Yes","Yes","No","No","Yes","Month-to-Month","No","Credit Card","65.00","3363.80","3475.63","Stayed","Others","Others"
"31978-WES","Female",26,"Yes","West Bengal",0,25,"Deal 1","Yes","Fiber Optic","No","No","Yes","No","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal","89.95","5974.30","7902.78","Stayed","Others","Others"
"83919-PUN","Female",61,"Yes","Punjab",0,36,"None","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","80.15","385.00","442.70","Churned","Competitor","Competitor had better devices"
"65611-UTT","Male",70,"Yes","Uttar Pradesh",6,13,"Deal 2","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Two Year","Yes","Bank Withdrawal","72.95","3829.75","6023.63","Stayed","Others","Others"
"19793-UTT","Female",63,"Yes","Uttar Pradesh",5,34,"Deal 1","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal","104.10","7040.85","7588.91","Churned","Dissatisfaction","Product dissatisfaction"
"12752-RAJ","Female",30,"No","Rajasthan",4,17,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","20.50","1424.90","4716.78","Stayed","Others","Others"
"68522-ASS","Male",21,"Yes","Assam",6,5,"None","No","DSL","No","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","No","Credit Card","78.00","3824.20","4268.63","Stayed","Others","Others"
"15559-MAH","Female",22,"No","Maharashtra",8,4,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","19.80","726.10","1029.87","Stayed","Others","Others"
"93496-TAM","Female",43,"Yes","Tamil Nadu",9,9,"Deal 4","Yes","Fiber Optic","No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","81.00","1917.10","2347.20","Churned","Competitor","Competitor offered more data"
"27287-UTT","Female",62,"No","Uttar Pradesh",15,25,"Deal 4","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card","20.45","237.30","727.13","Stayed","Others","Others"
"57149-TAM","Male",32,"No","Tamil Nadu",14,24,"None","No","None","No","No","No","No","No","No","No","No","One Year","No","Bank Withdrawal","19.70","1341.50","2041.50","Stayed","Others","Others"
"42182-TAM","Female",54,"Yes","Tamil Nadu",7,31,"None","No","DSL","Yes","Yes","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Credit Card","61.90","2647.10","4126.30","Stayed","Others","Others"
"94500-UTT","Female",54,"No","Uttarakhand",10,16,"Deal 1","Yes","Fiber Optic","No","Yes","No","Yes","No","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","93.30","6398.05","8366.62","Stayed","Others","Others"
"17154-MAH","Female",46,"Yes","Maharashtra",2,11,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","24.70","1810.55","3194.34","Stayed","Others","Others"
"36560-WES","Female",26,"No","West Bengal",3,4,"Deal 2","No","Cable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal","84.90","5264.50","6040.42","Stayed","Others","Others"
"94678-MAH","Female",57,"No","Maharashtra",7,33,"Deal 3","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","100.50","2599.95","3267.11","Stayed","Others","Others"
"68013-MAH","Female",44,"Yes","Maharashtra",4,14,"Deal 2","Yes","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","One Year","Yes","Mailed Check","82.05","4029.95","5179.55","Churned","Competitor","Competitor offered higher download speeds"
"47576-AND","Female",35,"No","Andhra Pradesh",4,33,"Deal 2","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","20.55","1205.05","2144.05","Stayed","Others","Others"
"59594-TAM","Male",50,"Yes","Tamil Nadu",0,27,"Deal 4","No","Fiber Optic","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal","68.60","1108.60","1561.15","Stayed","Others","Others"
"64615-JAM","Female",54,"Yes","Jammu & Kashmir",12,3,"Deal 1","No","Fiber Optic","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card","106.40","7251.90","8916.04","Stayed","Others","Others"
"43542-MAD","Female",27,"Yes","Madhya Pradesh",10,12,"Deal 2","No","DSL","No","Yes","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","41.05","2452.70","2452.70","Churned","Competitor","Competitor offered higher download speeds"
"67686-KAR","Male",53,"Yes","Karnataka",9,18,"None","Yes","Fiber Optic","No","Yes","No","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","105.20","5637.85","6006.34","Stayed","Others","Others"
"66276-WES","Female",39,"Yes","West Bengal",8,1,"None","No","Cable","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal","60.95","4549.05","4549.05","Stayed","Others","Others"
"92987-GUJ","Female",60,"Yes","Gujarat",10,36,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal","19.50","150.35","544.82","Stayed","Others","Others"
"95700-MAH","Female",66,"Yes","Maharashtra",10,7,"None","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card","19.75","1344.50","3425.48","Stayed","Others","Others"
"36197-GUJ","Female",66,"No","Gujarat",13,6,"Deal 1","Yes","Fiber Optic","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","98.65","7129.45","9664.57","Stayed","Others","Others"
"17950-AND","Female",60,"No","Andhra Pradesh",6,30,"None","No","Fiber Optic","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","75.20","3198.60","4660.60","Churned","Dissatisfaction","Network reliability"
"84054-PUN","Female",61,"No","Punjab",1,31,"Deal 2","No","DSL","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","55.00","3094.05","3094.05","Stayed","Others","Others"
"89663-BIH","Male",38,"Yes","Bihar",6,4,"None","No","DSL","No","No","No","Yes","Yes","No","No","No","Month-to-Month","No","Bank Withdrawal","40.10","40.10","50.10","Churned","Attitude","Attitude of support person"
"63752-KAR","Female",47,"Yes","Karnataka",3,35,"None","Yes","Fiber Optic","No","No","Yes","No","No","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal","91.05","2954.50","4525.94","Churned","Competitor","Competitor offered more data"
"59510-UTT","Female",77,"Yes","Uttar Pradesh",12,23,"Deal 2","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Two Year","Yes","Bank Withdrawal","113.60","6292.70","7002.75","Stayed","Others","Others"
"16325-HAR","Male",65,"No","Haryana",5,24,"None","No","DSL","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card","30.05","1529.45","1529.45","Stayed","Others","Others"
"74913-MAD","Female",40,"Yes","Madhya Pradesh",12,6,"None","No","DSL","No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Credit Card","48.80","297.35","594.05","Stayed","Others","Others"
"41017-MAH","Female",52,"No","Maharashtra",12,1,"Deal 5","No","DSL","No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","51.05","415.05","445.85","Churned","Dissatisfaction","Product dissatisfaction"
"46826-WES","Female",59,"No","West Bengal",12,21,"Deal 3","No","DSL","No","No","Yes","Yes","No","No","No","Yes","Month-to-Month","Yes","Mailed Check","35.75","961.40","961.40","Stayed","Others","Others"
"74134-UTT","Male",55,"No","Uttar Pradesh",5,14,"Deal 4","No","Cable","Yes","Yes","No","No","No","No","No","Yes","One Year","Yes","Credit Card","55.85","857.80","1194.44","Stayed","Others","Others"
"64096-UTT","Female",78,"Yes","Uttar Pradesh",7,19,"None","Yes","Fiber Optic","No","No","No","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","101.30","2974.50","4097.10","Stayed","Others","Others"
"62829-RAJ","Male",58,"No","Rajasthan",15,3,"None","No","Cable","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal","60.65","743.30","702.89","Stayed","Others","Others"
"19000-HAR","Female",19,"No","Haryana",8,6,"None","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","105.90","6396.45","7038.45","Churned","Other","Don't know"
"51033-UTT","Female",49,"No","Uttar Pradesh",6,3,"Deal 2","No","Cable","No","Yes","No","Yes","No","Yes","Yes","No","One Year","Yes","Bank Withdrawal","64.20","3627.30","5148.05","Stayed","Others","Others"
"87696-TEL","Male",36,"Yes","Telangana",7,29,"None","No","DSL","No","No","No","Yes","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal","40.55","1325.85","1325.85","Stayed","Others","Others"
"45330-MAH","Female",58,"Yes","Maharashtra",14,22,"None","No","DSL","No","No","No","Yes","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal","29.70","438.25","528.25","Churned","Competitor","Competitor offered more data"
